"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-01-03","0.00",,,"39","44","33"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-01-04","0.00",,,"38","45","30"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-01-05","0.00",,,"44","58","29"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-01-06","0.06",,,"64","73","54"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-01-07","0.24",,,"66","74","57"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-01-08","0.02",,,"63","75","50"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-01-09","0.00",,,"45","51","39"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-01-10","0.00",,,"44","55","33"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-01-11","0.00",,,"54","69","39"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-01-12","0.00",,,"64","73","54"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-01-13","2.09",,,"67","77","56"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-01-14","0.02",,,"50","56","43"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-01-15","0.00",,,"48","57","39"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-01-16","0.01",,,"57","73","41"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-01-17","0.00",,,"69","78","59"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-01-18","0.00",,,"61","71","51"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-01-19","0.00",,,"64","77","50"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-01-20","0.00",,,"73","79","66"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-01-21","0.00",,,"74","78","69"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-01-22","0.05",,,"63","76","50"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-01-23","0.00",,,"54","63","44"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-01-24","0.00",,,"57","72","41"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-01-25","0.00",,,"61","75","47"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-01-26","0.00",,,"61","75","47"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-01-27","0.00",,,"69","76","62"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-01-28","0.00",,,"71","74","67"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-01-29","0.03",,,"68","76","59"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-01-30","0.00",,,"57","64","50"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-01-31","0.00",,,"53","62","43"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-02-01","0.01",,,"59","71","46"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-02-02","0.00",,,"65","73","56"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-02-03","0.00",,,"66","77","54"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-02-04","0.00",,,"68","73","62"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-02-05","0.00",,,"68","74","62"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-02-06","0.00",,,"73","78","68"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-02-07","0.00",,,"70","75","65"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-02-08","0.00",,,"74","79","69"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-02-09","0.00",,,"76","82","69"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-02-10","0.00",,,"75","80","69"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-02-11","0.06",,,"65","80","50"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-02-12","0.01",,,"52","59","44"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-02-13","0.00",,,"53","68","37"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-02-14","0.00",,,"54","65","42"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-02-15","0.00",,,"60","71","49"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-02-16","0.00",,,"65","74","56"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-02-17","0.74",,,"62","70","54"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-02-18","0.00",,,"63","76","49"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-02-19","0.00",,,"60","70","50"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-02-20","0.28",,,"62","70","53"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-02-21","0.00",,,"54","62","46"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-02-22","0.00",,,"50","59","41"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-02-23","0.00",,,"63","75","50"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-02-24","0.00",,,"60","73","46"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-02-25","0.00",,,"65","73","57"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-02-26","0.00",,,"71","78","64"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-02-27","0.01",,,"72","81","63"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-02-28","0.00",,,"61","76","45"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-03-01","0.00",,,"64","79","48"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-03-02","0.00",,,"71","78","64"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-03-03","0.00",,,"59","68","49"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-03-04","0.00",,,"58","71","45"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-03-05","0.00",,,"70","74","65"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-03-06","0.00",,,"74","84","63"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-03-07","0.00",,,"62","68","55"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-03-08","0.20",,,"72","79","64"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-03-09","0.00",,,"70","79","61"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-03-10","0.00",,,"68","76","59"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-03-11","0.01",,,"73","78","68"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-03-12","0.23",,,"70","79","61"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-03-13","1.07",,,"59","72","45"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-03-14","0.00",,,"50","57","43"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-03-15","0.00",,,"53","67","38"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-03-16","0.00",,,"58","73","43"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-03-17","0.00",,,"68","75","61"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-03-18","0.00",,,"69","73","65"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-03-19","0.29",,,"67","70","63"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-03-20","0.00",,,"63","70","56"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-03-21","0.00",,,"61","74","47"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-03-22","0.00",,,"61","73","49"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-03-23","0.01",,,"68","77","58"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-03-24","0.00",,,"72","80","64"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-03-25","0.00",,,"66","73","59"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-03-26","0.00",,,"61","69","52"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-03-27","0.00",,,"61","69","53"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-03-28","0.45",,,"67","73","61"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-03-29","1.15",,,"63","67","59"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-03-30","0.07",,,"62","64","59"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-03-31","0.00",,,"66","72","60"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-04-01","0.01",,,"70","76","63"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-04-02","0.00",,,"73","76","70"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-04-03","0.01",,,"73","81","64"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-04-04","0.01",,,"72","77","66"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-04-05","0.00",,,"73","82","64"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-04-06","0.00",,"0.0","69","83","54"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-04-07","0.00",,,"77","84","70"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-04-08","0.00",,,"78","84","72"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-04-09","0.00",,,"78","85","70"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-04-10","0.00",,,"80","88","71"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-04-11","0.00",,,"78","85","71"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-04-12","0.00",,,"75","84","65"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-04-13","0.00",,,"74","81","66"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-04-14","0.35",,,"76","86","66"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-04-15","0.00",,,"66","75","57"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-04-16","0.00",,,"60","67","52"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-04-17","0.00",,,"59","72","45"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-04-18","0.00",,,"63","77","48"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-04-19","0.00",,,"71","83","58"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-04-20","0.00",,,"73","84","62"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-04-21","0.00",,,"73","80","65"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-04-22","0.00",,,"78","86","70"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-04-23","0.00",,,"81","88","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-04-24","0.00",,,"78","83","72"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-04-25","0.00",,,"78","85","71"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-04-26","0.38",,,"73","83","63"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-04-27","0.00",,,"75","88","61"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-04-28","0.00",,"0.0","80","89","70"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-04-29","0.00",,,"77","88","65"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-04-30","0.00",,,"72","80","64"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-05-01","0.00",,,"71","77","65"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-05-02","0.00",,,"72","80","64"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-05-03","0.01",,,"74","79","69"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-05-04","0.10",,,"79","84","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-05-05","0.00",,,"82","92","71"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-05-06","0.00",,,"74","86","62"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-05-07","0.00",,,"74","88","59"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-05-08","0.00",,,"75","89","61"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-05-09","0.00",,,"79","85","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-05-10","2.50",,,"74","84","64"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-05-11","0.00",,,"76","84","68"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-05-12","2.57",,,"74","81","66"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-05-13","0.00",,,"77","86","67"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-05-14","0.00",,,"79","87","70"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-05-15","0.00",,,"81","87","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-05-16","0.00",,,"82","87","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-05-17","0.00",,,"78","86","69"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-05-18","0.00",,,"76","85","67"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-05-19","0.00",,,"77","85","69"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-05-20","0.00",,,"78","86","69"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-05-21","0.00",,,"79","88","70"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-05-22","0.00",,,"79","89","69"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-05-23","0.00",,,"79","90","67"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-05-24","0.00",,,"81","89","72"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-05-25","0.00",,,"82","90","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-05-26","0.18",,,"78","85","71"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-05-27","0.02",,,"77","88","66"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-05-28","0.02",,,,"85","68"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-05-29","0.22",,,"78","86","69"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-05-30","0.79",,,"79","88","69"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-05-31","0.00",,,"82","90","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-06-01","0.00",,,"82","90","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-06-02","0.00",,,"81","89","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-06-03","0.00",,,"82","89","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-06-04","0.00",,,"83","90","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-06-05","0.00",,,"83","90","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-06-06","0.00",,,"83","91","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-06-07","0.04",,,"82","88","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-06-08","0.73",,,"80","86","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-06-09","0.00",,,"79","85","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-06-10","0.47",,,"80","86","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-06-11","0.06",,,"82","90","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-06-12","0.12",,,"80","84","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-06-13","0.57",,,"79","86","72"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-06-14","0.00",,,"82","91","72"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-06-15","0.82",,,"79","86","72"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-06-16","0.43",,,"79","85","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-06-17","0.00",,,"81","89","72"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-06-18","0.00",,,"79","87","71"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-06-19","0.00",,,"81","88","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-06-20","1.45",,,"81","88","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-06-21","0.01",,,"80","85","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-06-22","0.49",,,"81","87","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-06-23","0.02",,,"82","87","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-06-24","0.03",,,"84","90","77"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-06-25","1.44",,,"80","84","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-06-26","0.09",,,"85","90","79"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-06-27","0.00",,,"85","90","80"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-06-28","0.00",,,"85","91","78"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-06-29","0.00",,,"84","91","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-06-30","0.00",,,"83","91","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-07-01","0.00",,,"86","92","79"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-07-02","0.00",,,"85","92","78"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-07-03","0.02",,,"85","91","79"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-07-04","0.44",,,"84","90","77"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-07-05","0.00",,"0.0",,"88","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-07-06","0.14",,"0.0","81","87","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-07-07","0.00",,,"84","93","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-07-08","0.00",,,"84","91","77"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-07-09","0.03",,,"81","85","77"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-07-10","0.00",,,"82","90","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-07-11","1.24",,,"81","88","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-07-12","0.00",,,"85","93","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-07-13","0.32",,,"79","85","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-07-14","0.00",,,"83","92","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-07-15","0.00",,,"82","91","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-07-16","0.01",,,"83","90","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-07-17","0.30",,,"83","89","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-07-18","0.52",,,"83","89","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-07-19","0.01",,,"83","90","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-07-20","0.00",,,"82","88","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-07-21","0.53",,,"79","85","72"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-07-22","0.00",,,"84","93","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-07-23","0.00",,,"83","92","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-07-24","0.00",,,"85","93","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-07-25","0.00",,,"84","90","77"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-07-26","0.00",,,"84","93","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-07-27","0.02",,,"85","94","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-07-28","0.18",,,"89","101","77"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-07-29","0.00",,,"86","94","77"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-07-30","0.00",,,"85","94","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-07-31","0.00",,,"85","95","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-08-01","0.00",,,"86","95","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-08-02","0.00",,,"85","93","77"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-08-03","0.49",,,"86","97","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-08-04","0.00",,,"87","97","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-08-05","0.00",,,"89","98","79"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-08-06","0.00",,,"87","96","78"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-08-07","0.00",,,"86","94","77"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-08-08","0.00",,,"86","94","78"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-08-09","0.00",,,"88","97","78"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-08-10","0.00",,,"88","97","78"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-08-11","0.00",,,"87","96","78"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-08-12","0.00",,,"87","96","78"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-08-13","0.00",,,"88","97","78"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-08-14","0.00",,,"89","100","77"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-08-15","0.00",,,"84","96","72"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-08-16","0.00",,"0.0","85","94","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-08-17","0.07",,,"86","93","78"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-08-18","0.00",,,"87","97","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-08-19","0.00",,,"88","100","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-08-20","0.00",,,"89","101","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-08-21","0.00",,,"87","95","78"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-08-22","0.00",,,"85","91","78"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-08-23","0.00",,,"87","93","80"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-08-24","0.05",,,"86","93","78"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-08-25","0.00",,"0.0","87","97","77"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-08-26","0.00",,,"87","98","76"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-08-27","0.00",,,"88","99","77"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-08-28","0.00",,,"88","98","77"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-08-29","0.04",,,"86","97","75"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-08-30","0.00",,,"86","98","73"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-08-31","0.03",,,"83","92","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-09-01","0.14",,,"80","85","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-09-02","0.00",,,"83","92","74"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1999-09-03","0.00",,,"83","91","74"
